,x,matches,degree
355,35.53521687226422,1093496980,8437.476697530865
356,35.635196975726224,1091257268,8433.274352970271
357,35.735177079188226,1088979042,8428.760832211025
358,35.835654596100284,1086637620,8423.80864522931
359,35.93563469956227,1084989266,8424.15672968671
360,36.035614803024274,1083075152,8422.439242888471
361,36.135594906486276,1080719248,8417.275458942466
362,36.23557500994827,1078762696,8415.21074638043
363,36.33605252686032,1076458704,8410.490694585515
364,36.43603263032232,1073849206,8403.299235458451
365,36.536012733784325,1072101472,8402.83938928426
366,36.63599283724632,1069481620,8395.531883159192
367,36.73647035415837,1067330820,8391.955183394268
368,36.83645045762037,1064703112,8384.54539154539
369,36.936430561082375,1062040686,8376.838266960081
370,37.03641066454437,1059915988,8373.354726580399
371,37.13688818145643,1058058240,8372.0386137047
372,37.23686828491842,1055969434,8368.820754642215
373,37.336848388380425,1054215322,8368.249392751115
374,37.43682849184242,1051757552,8362.081716053015
375,37.53730600875448,1050043892,8361.886458291858
376,37.63728611221647,1047730084,8356.837015649178
377,37.737266215678474,1045074492,8349.040863444992
378,37.83724631914047,1043268040,8348.014275197644
379,37.93772383605253,1041079268,8343.987080227618
380,38.03770393951452,1038577236,8337.365122943911
381,38.137684042976524,1036771168,8336.317766628072
382,38.23766414643852,1035049982,8335.950631005018
383,38.33814166335058,1033662960,8338.345178074456
384,38.43812176681257,1031444600,8333.963026405094
385,38.53810187027457,1028993266,8327.68115050622
386,38.63808197373657,1026348088,8319.807460968532
387,38.73806207719856,1024261432,8316.442964899603
388,38.83853959411063,1022316852,8314.290552135264
389,38.93851969757262,1019848530,8307.79688492807
390,39.03849980103462,1018057258,8306.806286054652
391,39.13847990449662,1015516346,8299.68572035699
392,39.23895742140868,1013185324,8294.327848453591
393,39.33893752487067,1010864616,8288.968832255048
394,39.43891762833267,1008747164,8285.261548064918
395,39.53889773179467,1006703982,8282.153022188217
396,39.63937524870673,1004810740,8280.338033275922
397,39.73935535216872,1002968054,8278.8659655958
398,39.83933545563072,1001255790,8278.46734520079
399,39.93931555909272,999061610,8274.07624269127
400,40.03979307600478,996173198,8263.97994093443
401,40.13977317946677,994456998,8263.521750330307
402,40.23975328292877,992296842,8259.366765993575
403,40.33973338639077,990264922,8256.26701461552
404,40.44021090330283,987888284,8250.346871111335
405,40.54019100676483,985304544,8242.605230136023
406,40.64017111022682,983116934,8238.1569337255
407,40.74015121368882,981716458,8240.300647998925
408,40.840628730600876,979420266,8234.989708577867
409,40.94060883406287,977554752,8233.218667093395
410,41.040588937524866,975949374,8233.636266999629
411,41.14056904098687,973756644,8229.091649694501
412,41.24054914444887,971606204,8224.889562346567
413,41.34102666136093,969677930,8222.626772267824
414,41.441006764822916,967265812,8216.176510061414
415,41.54098686828492,964847568,8209.652059969709
416,41.64096697174692,962060806,8199.964253142978
417,41.74144448865897,959061984,8188.502548602751
418,41.841424592120966,956276222,8178.7535450984415
419,41.94140469558297,953297914,8167.321338919303
420,42.04138479904497,950688892,8159.0189838654305
421,42.14186231595703,948598122,8155.213483725649
422,42.24184241941902,946427934,8150.640595261676
423,42.34182252288102,944633888,8149.296801131854
424,42.44180262634302,942423980,8144.35449163894
425,42.54228014325507,939938090,8137.076259814912
426,42.64226024671707,937597386,8130.961096850285
427,42.74224035017907,935159502,8123.9803494018815
428,42.84222045364107,932426716,8114.40880689235
429,42.94269797055313,930343632,8110.538340830631
430,43.04267807401512,928014840,8104.437632633812
431,43.14265817747712,925756612,8098.932794428989
432,43.24263828093912,923370810,8092.290521887735
433,43.34311579785117,921180590,8087.412886403343
434,43.44309590131317,918802174,8080.791665933757
435,43.543076004775166,916868526,8078.065620567219
436,43.64305610823717,914511224,8071.590679611651
437,43.74303621169916,912955536,8072.180443682084
438,43.84351372861122,911050078,8069.745679690337
439,43.94349383207322,908609366,8062.481064101654
440,44.04347393553522,906374404,8057.019458642606
441,44.14345403899721,904634444,8055.946390724349
442,44.24393155590927,902898774,8054.979606037898
443,44.34391165937127,901126254,8053.6080113682065
444,44.44389176283327,899127700,8050.207717790312
445,44.54387186629526,897019372,8045.810546331925
446,44.64434938320732,894806032,8040.526135128092
447,44.74432948666932,893112388,8039.828493239472
448,44.84430959013132,890395568,8029.900960454525
449,44.94428969359331,887788642,8020.930233818799
450,45.04476721050537,885479372,8014.693542839557
451,45.14474731396737,883236504,8008.963502325877
452,45.24472741742937,881186196,8004.961809593024
453,45.34470752089136,879018208,7999.874480109939
454,45.44518503780342,877013884,7996.333634216837
455,45.54516514126542,874611070,7989.066736088275
456,45.645145244727416,872275994,7982.392990162434
457,45.74512534818941,870377640,7979.698553275758
458,45.84560286510147,868489300,7977.159416562569
459,45.94558296856347,866439880,7973.055184915939
460,46.045563072025466,863696290,7962.536092928921
461,46.14554317548746,860956556,7952.013558821084
462,46.24552327894946,858754730,7946.429377799163
463,46.34600079586152,856230870,7937.9125025494595
464,46.445980899323516,854549518,7937.11529280639
465,46.54596100278551,852248328,7930.54723442269
466,46.64594110624751,849585890,7920.586688792967
467,46.74641862315957,847299820,7914.178085390572
468,46.846398726621565,845048160,7907.993262212241
469,46.94637883008356,842879752,7902.565671907669
470,47.04635893354556,840346282,7893.688421725
471,47.14683645045762,838424556,7890.609057370878
472,47.246816553919615,835972566,7882.443694309556
